,tweet_body,tweet_time,has_train
697,"Sat, Sep 9, 2023 @ 8:10 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 8:11 AM | W 57th St: 8:21 AM
W 29th St: 8:26 AM | W 1st St: 8:35 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/zWNs8r99Db",Sun Sep 10 02:30:21 +0000 2023,1
698,https://t.co/0PyllYI95e,Wed Jul 19 22:57:17 +0000 2017,0
699,"Sat, Sep 9, 2023 @ 7:55 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 7:57 AM | Mulberry: 8:00 AM
Laurel: 8:02 AM | Prospect: 8:04 AM
Drake: 8:06 AM | Horsetooth: 8:08 AM
Harmony: 8:10 AM https://t.co/pTXNQUuxMP",Sun Sep 10 02:30:23 +0000 2023,1
700,https://t.co/dRDYroO3gW,Wed Jul 19 22:57:17 +0000 2017,0
701,"Fri, Sep 8, 2023 @ 9:02 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 9:03 PM
Lemay - 9:05 PM https://t.co/pPrAjTa5dC",Sun Sep 10 02:15:09 +0000 2023,1
702,https://t.co/ifudws7c1F,Wed Jul 19 22:57:17 +0000 2017,0
703,"Fri, Sep 8, 2023 @ 8:46 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 8:48 PM | Horsetooth - 8:51 PM
Drake - 8:54 PM | Prospect - 8:57 PM
Mulberry - 9:00 PM | College - 9:04 PM
N Lemay - 9:07 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/WRUowx2dUe",Sun Sep 10 02:15:10 +0000 2023,1
704,https://t.co/Z0c4l55gHA,Wed Jul 19 22:57:17 +0000 2017,0
705,"Fri, Sep 8, 2023 @ 1:06 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:07 PM | W 57th St: 1:17 PM
W 29th St: 1:22 PM | W 1st St: 1:31 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/rMdqyPYmuR",Sat Sep 09 20:04:30 +0000 2023,1
706,https://t.co/EDiRG2sK0c,Wed Jul 19 22:57:17 +0000 2017,0
707,"Fri, Sep 8, 2023 @ 1:06 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:07 PM | W 57th St: 1:17 PM
W 29th St: 1:22 PM | W 1st St: 1:31 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/rMdqyPYmuR",Wed Jul 19 22:57:17 +0000 2017,1
708,"Fri, Sep 8, 2023 @ 12:52 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 12:54 PM | Mulberry: 12:57 PM
Laurel: 12:59 PM | Prospect: 1:01 PM
Drake: 1:03 PM | Horsetooth: 1:05 PM
Harmony: 1:07 PM https://t.co/SAY98wI4ft",Fri Sep 08 19:06:56 +0000 2023,1
709,https://t.co/SCAnbFg3Ri,Wed Jul 19 22:57:17 +0000 2017,0
710,"Fri, Sep 8, 2023 @ 11:05 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 11:06 AM
Lemay - 11:08 AM https://t.co/IaFfaTX1jW",Fri Sep 08 18:52:38 +0000 2023,1
711,https://t.co/sgkdSO1qpt,Wed Jul 19 22:57:17 +0000 2017,0
712,"Fri, Sep 8, 2023 @ 10:35 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:37 AM | Horsetooth - 10:40 AM
Drake - 10:43 AM | Prospect - 10:46 AM
Mulberry - 10:49 AM | College - 10:53 AM
N Lemay - 10:56 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/ym4S1FCP7j",Fri Sep 08 18:52:41 +0000 2023,1
713,https://t.co/vlMF6BwIqf,Wed Jul 19 22:57:17 +0000 2017,0
714,"Fri, Sep 8, 2023 @ 8:46 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 8:47 AM
Lemay - 8:49 AM https://t.co/rntBiA4nNZ",Fri Sep 08 17:05:56 +0000 2023,1
715,https://t.co/LRR3WUt4GR,Wed Jul 19 22:57:17 +0000 2017,0
716,"Fri, Sep 8, 2023 @ 4:51 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 4:52 AM | W 57th St: 5:02 AM
W 29th St: 5:07 AM | W 1st St: 5:16 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/lvkRlV9lMZ",Fri Sep 08 17:05:58 +0000 2023,1
717,https://t.co/kmL0TdwJZW,Wed Jul 19 22:57:17 +0000 2017,0
718,"Thu, Sep 7, 2023 @ 7:50 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 7:51 PM | W 57th St: 8:01 PM
W 29th St: 8:06 PM | W 1st St: 8:15 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/R0P1vY21yB",Fri Sep 08 16:35:17 +0000 2023,1
719,https://t.co/B4yv1CLqT3,Wed Jul 19 22:57:17 +0000 2017,0
720,"Thu, Sep 7, 2023 @ 7:35 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 7:37 PM | Mulberry: 7:40 PM
Laurel: 7:42 PM | Prospect: 7:44 PM
Drake: 7:46 PM | Horsetooth: 7:48 PM
Harmony: 7:50 PM https://t.co/5DpStv7RNV",Fri Sep 08 16:35:18 +0000 2023,1
721,https://t.co/Hdu1DbgDUv,Wed Jul 19 22:57:17 +0000 2017,0
722,"Thu, Sep 7, 2023 @ 7:13 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 7:14 PM
Lemay - 7:16 PM https://t.co/lIaxtwrviE",Fri Sep 08 14:46:21 +0000 2023,1
723,https://t.co/Sid64sOuSt,Wed Jul 19 22:57:17 +0000 2017,0
724,"Thu, Sep 7, 2023 @ 6:58 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 7:00 PM | Horsetooth - 7:03 PM
Drake - 7:06 PM | Prospect - 7:09 PM
Mulberry - 7:12 PM | College - 7:16 PM
N Lemay - 7:19 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/T4A7kqStpY",Fri Sep 08 14:46:24 +0000 2023,1
725,https://t.co/Nv9aEEmxSW,Wed Jul 19 22:57:17 +0000 2017,0
726,"Thu, Sep 7, 2023 @ 1:14 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:15 PM | W 57th St: 1:25 PM
W 29th St: 1:30 PM | W 1st St: 1:39 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/hVwg0HUhbF",Fri Sep 08 10:51:51 +0000 2023,1
727,https://t.co/Y9DeZ1RBCV,Wed Jul 19 22:57:17 +0000 2017,0
728,"Thu, Sep 7, 2023 @ 1:14 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:15 PM | W 57th St: 1:25 PM
W 29th St: 1:30 PM | W 1st St: 1:39 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/hVwg0HUhbF",Wed Jul 19 22:57:17 +0000 2017,1
729,The north camera is back on the job.....watching for trains. https://t.co/5tzp2fnHEu,Thu Sep 07 19:14:17 +0000 2023,0
730,The Longmont Switch happened to go by as I was packing up.  I especially enjoy photo bombing the alert photo. https://t.co/AMupE0NSve,Wed Jul 19 22:57:17 +0000 2017,0
731,"Thu, Sep 7, 2023 @ 12:59 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 1:01 PM | Mulberry: 1:04 PM
Laurel: 1:06 PM | Prospect: 1:08 PM
Drake: 1:10 PM | Horsetooth: 1:12 PM
Harmony: 1:14 PM https://t.co/8yn4esvaKK",Thu Sep 07 18:52:57 +0000 2023,1
732,https://t.co/enxP5g5Ryl,Wed Jul 19 22:57:17 +0000 2017,0
733,"Thu, Sep 7, 2023 @ 10:30 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:32 AM | Horsetooth - 10:35 AM
Drake - 10:38 AM | Prospect - 10:41 AM
Mulberry - 10:44 AM | College - 10:48 AM
N Lemay - 10:51 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/INSPis8rvR",Thu Sep 07 19:04:14 +0000 2023,1
734,https://t.co/ddVPTllr3q,Wed Jul 19 22:57:17 +0000 2017,0
735,Northbound train at Harmony.  South camera missed it.,Thu Sep 07 18:59:43 +0000 2023,0
736,"Wed, Sep 6, 2023 @ 2:06 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 2:07 PM | W 57th St: 2:17 PM
W 29th St: 2:22 PM | W 1st St: 2:31 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/ZFdu6hTlw4",Wed Jul 19 22:57:17 +0000 2017,1
737,https://t.co/XJFS3rYBc3,Thu Sep 07 18:59:46 +0000 2023,0
738,"Wed, Sep 6, 2023 @ 10:17 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:19 AM | Horsetooth - 10:22 AM
Drake - 10:25 AM | Prospect - 10:28 AM
Mulberry - 10:31 AM | College - 10:35 AM
N Lemay - 10:38 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/sxmPssnF3V",Wed Jul 19 22:57:17 +0000 2017,1
739,https://t.co/QTpnKaiYua,Thu Sep 07 16:30:11 +0000 2023,0
740,"Wed, Sep 6, 2023 @ 12:29 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 12:30 AM | W 57th St: 12:40 AM
W 29th St: 12:45 AM | W 1st St: 12:54 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/iuEcXbXN3L",Wed Jul 19 22:57:17 +0000 2017,1
741,https://t.co/wcdZVSX2SQ,Thu Sep 07 16:30:12 +0000 2023,0
742,"Tue, Sep 5, 2023 @ 11:12 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 11:14 PM | Horsetooth - 11:17 PM
Drake - 11:20 PM | Prospect - 11:23 PM
Mulberry - 11:26 PM | College - 11:30 PM
N Lemay - 11:33 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/8yC26E1id3",Wed Jul 19 22:57:17 +0000 2017,1
743,https://t.co/44rUJrFa89,Thu Sep 07 03:20:12 +0000 2023,0
744,"Tue, Sep 5, 2023 @ 3:24 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 3:25 PM | W 57th St: 3:35 PM
W 29th St: 3:40 PM | W 1st St: 3:49 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/cJoFhDJWa0",Wed Jul 19 22:57:17 +0000 2017,1
745,https://t.co/EiZIRiNh6m,Wed Sep 06 20:06:28 +0000 2023,0
746,"Tue, Sep 5, 2023 @ 10:24 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:26 AM | Horsetooth - 10:29 AM
Drake - 10:32 AM | Prospect - 10:35 AM
Mulberry - 10:38 AM | College - 10:42 AM
N Lemay - 10:45 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/iwD2YmFmyh",Wed Jul 19 22:57:17 +0000 2017,1
747,https://t.co/bf6remT6JJ,Wed Sep 06 20:06:29 +0000 2023,0
748,"Tue, Sep 5, 2023 @ 10:24 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:26 AM | Horsetooth - 10:29 AM
Drake - 10:32 AM | Prospect - 10:35 AM
Mulberry - 10:38 AM | College - 10:42 AM
N Lemay - 10:45 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/iwD2YmFmyh",Wed Jul 19 22:57:17 +0000 2017,1
749,"We're seeing an increase in incorrect alerts at night at the south camera. Please bear with us as we refine the detection algorithm.

A new road is being built on the hill in the background. Movement of car lights mimics train movement and is fooling the software.",Tue Sep 05 16:24:27 +0000 2023,0
750,"Tue, Sep 5, 2023 @ 7:51 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 7:53 AM | Horsetooth - 7:56 AM
Drake - 7:59 AM | Prospect - 8:02 AM
Mulberry - 8:05 AM | College - 8:09 AM
N Lemay - 8:12 AM

LIVE FEED: https://t.co/HCl5FXYY9H https://t.co/UKYZ1UV2QT",Wed Jul 19 22:57:17 +0000 2017,1
751,https://t.co/wT0soh05D2,Tue Sep 05 15:28:39 +0000 2023,0
752,https://t.co/eewAOGXAEc,Wed Jul 19 22:57:17 +0000 2017,0
753,"Mon, Sep 4, 2023 @ 10:36 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:38 PM | Horsetooth - 10:41 PM
Drake - 10:44 PM | Prospect - 10:47 PM
Mulberry - 10:50 PM | College - 10:54 PM
N Lemay - 10:57 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/ndFfs18NQW",Tue Sep 05 13:51:09 +0000 2023,1
754,https://t.co/DptZFSyC2y,Wed Jul 19 22:57:17 +0000 2017,0
755,"Mon, Sep 4, 2023 @ 8:48 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 8:49 PM | W 57th St: 8:59 PM
W 29th St: 9:04 PM | W 1st St: 9:13 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/6QqPyfHnvd",Tue Sep 05 13:51:11 +0000 2023,1
756,https://t.co/r6SUo1nv1c,Wed Jul 19 22:57:17 +0000 2017,0
757,"Mon, Sep 4, 2023 @ 7:21 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 7:23 PM | Horsetooth - 7:26 PM
Drake - 7:29 PM | Prospect - 7:32 PM
Mulberry - 7:35 PM | College - 7:39 PM
N Lemay - 7:42 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/NaQ5PkVwT6",Tue Sep 05 06:56:09 +0000 2023,1
758,https://t.co/24iOAXE2TL,Wed Jul 19 22:57:17 +0000 2017,0
759,"Mon, Sep 4, 2023 @ 1:56 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 1:58 PM | Horsetooth - 2:01 PM
Drake - 2:04 PM | Prospect - 2:07 PM
Mulberry - 2:10 PM | College - 2:14 PM
N Lemay - 2:17 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/nI6H8bDGO6",Tue Sep 05 04:36:25 +0000 2023,1
760,https://t.co/vUdJxDu8nk,Wed Jul 19 22:57:17 +0000 2017,0
761,"Mon, Sep 4, 2023 @ 12:59 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 1:01 PM | Horsetooth - 1:04 PM
Drake - 1:07 PM | Prospect - 1:10 PM
Mulberry - 1:13 PM | College - 1:17 PM
N Lemay - 1:20 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/8sFyzVsqwL",Tue Sep 05 04:36:26 +0000 2023,1
762,https://t.co/zpoCEdDkEB,Wed Jul 19 22:57:17 +0000 2017,0
763,"Mon, Sep 4, 2023 @ 11:17 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 11:19 AM | Horsetooth - 11:22 AM
Drake - 11:25 AM | Prospect - 11:28 AM
Mulberry - 11:31 AM | College - 11:35 AM
N Lemay - 11:38 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/D5regQf5XO",Tue Sep 05 02:48:23 +0000 2023,1
764,https://t.co/yZzHADghvq,Wed Jul 19 22:57:17 +0000 2017,0
765,"Mon, Sep 4, 2023 @ 4:20 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 4:21 AM | W 57th St: 4:31 AM
W 29th St: 4:36 AM | W 1st St: 4:45 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/qdVGElPS7N",Tue Sep 05 02:48:25 +0000 2023,1
766,https://t.co/O3cSpUmWBs,Wed Jul 19 22:57:17 +0000 2017,0
767,"Sun, Sep 3, 2023 @ 8:49 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 8:50 PM | W 57th St: 9:00 PM
W 29th St: 9:05 PM | W 1st St: 9:14 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/OVV1mtqMpV",Tue Sep 05 01:21:33 +0000 2023,1
768,https://t.co/I5X9f1lzw9,Wed Jul 19 22:57:17 +0000 2017,0
769,"Sun, Sep 3, 2023 @ 8:49 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 8:50 PM | W 57th St: 9:00 PM
W 29th St: 9:05 PM | W 1st St: 9:14 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/OVV1mtqMpV",Wed Jul 19 22:57:17 +0000 2017,1
770,"Sun, Sep 3, 2023 @ 6:32 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 6:34 PM | Horsetooth - 6:37 PM
Drake - 6:40 PM | Prospect - 6:43 PM
Mulberry - 6:46 PM | College - 6:50 PM
N Lemay - 6:53 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/XqgWRG7mch",Mon Sep 04 02:49:35 +0000 2023,1
771,https://t.co/mbYqHL2A3O,Wed Jul 19 22:57:17 +0000 2017,0
772,"Sat, Sep 2, 2023 @ 6:25 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 6:27 PM | Horsetooth - 6:30 PM
Drake - 6:33 PM | Prospect - 6:36 PM
Mulberry - 6:39 PM | College - 6:43 PM
N Lemay - 6:46 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/S7kJHAIsBF",Mon Sep 04 00:32:51 +0000 2023,1
773,https://t.co/ZRpYWV3qfW,Wed Jul 19 22:57:17 +0000 2017,0
774,"Sat, Sep 2, 2023 @ 4:10 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 4:12 PM | Horsetooth - 4:15 PM
Drake - 4:18 PM | Prospect - 4:21 PM
Mulberry - 4:24 PM | College - 4:28 PM
N Lemay - 4:31 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/NbZERIci4e",Mon Sep 04 00:32:53 +0000 2023,1
775,https://t.co/csu76niO3p,Wed Jul 19 22:57:17 +0000 2017,0
776,"Sat, Sep 2, 2023 @ 1:36 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 1:38 PM | Horsetooth - 1:41 PM
Drake - 1:44 PM | Prospect - 1:47 PM
Mulberry - 1:50 PM | College - 1:54 PM
N Lemay - 1:57 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/KcZb2eUPV0",Sun Sep 03 00:25:17 +0000 2023,1
777,https://t.co/InMbJNFqK2,Wed Jul 19 22:57:17 +0000 2017,0
778,"Sat, Sep 2, 2023 @ 1:05 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:06 AM | W 57th St: 1:16 AM
W 29th St: 1:21 AM | W 1st St: 1:30 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/R2G1Yj76bd",Sun Sep 03 00:25:18 +0000 2023,1
779,https://t.co/vs8CxWHvsw,Wed Jul 19 22:57:17 +0000 2017,0
780,"Fri, Sep 1, 2023 @ 6:10 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 6:12 PM | Horsetooth - 6:15 PM
Drake - 6:18 PM | Prospect - 6:21 PM
Mulberry - 6:24 PM | College - 6:28 PM
N Lemay - 6:31 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/DXqfAOWZjU",Sat Sep 02 22:10:46 +0000 2023,1
781,https://t.co/XaXlq0rpOL,Wed Jul 19 22:57:17 +0000 2017,0
782,"Fri, Sep 1, 2023 @ 12:53 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 12:54 PM | W 57th St: 1:04 PM
W 29th St: 1:09 PM | W 1st St: 1:18 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/E7UgKkLH5m",Sat Sep 02 22:10:47 +0000 2023,1
783,https://t.co/tVvsMllMnu,Wed Jul 19 22:57:17 +0000 2017,0
784,"Fri, Sep 1, 2023 @ 11:34 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 11:36 AM | Horsetooth - 11:39 AM
Drake - 11:42 AM | Prospect - 11:45 AM
Mulberry - 11:48 AM | College - 11:52 AM
N Lemay - 11:55 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/tBGf8l05Bn",Sat Sep 02 19:36:59 +0000 2023,1
785,https://t.co/ENe9ukrczh,Wed Jul 19 22:57:17 +0000 2017,0
786,"Thu, Aug 31, 2023 @ 8:43 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 8:45 PM | Horsetooth - 8:48 PM
Drake - 8:51 PM | Prospect - 8:54 PM
Mulberry - 8:57 PM | College - 9:01 PM
N Lemay - 9:04 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/MXOo11UB22",Sat Sep 02 19:37:01 +0000 2023,1
787,https://t.co/xlQ5103bI8,Wed Jul 19 22:57:17 +0000 2017,0
788,"Thu, Aug 31, 2023 @ 4:10 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 4:11 PM | W 57th St: 4:21 PM
W 29th St: 4:26 PM | W 1st St: 4:35 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/8OFjU5z1SJ",Sat Sep 02 07:05:16 +0000 2023,1
789,https://t.co/9eu3W3ke95,Wed Jul 19 22:57:17 +0000 2017,0
790,"Thu, Aug 31, 2023 @ 4:10 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 4:11 PM | W 57th St: 4:21 PM
W 29th St: 4:26 PM | W 1st St: 4:35 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/8OFjU5z1SJ",Wed Jul 19 22:57:17 +0000 2017,1
791,"Thu, Aug 31, 2023 @ 1:35 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 1:37 PM | Horsetooth - 1:40 PM
Drake - 1:43 PM | Prospect - 1:46 PM
Mulberry - 1:49 PM | College - 1:53 PM
N Lemay - 1:56 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/IsSu6kNUFr",Thu Aug 31 22:10:41 +0000 2023,1
792,https://t.co/ulEH165sqB,Wed Jul 19 22:57:17 +0000 2017,0
793,"Well...I'd missed it...but this train has been holding south of Harmony.

It has startedoving northbound @ 3:01pm.",Thu Aug 31 19:35:45 +0000 2023,0
794,"Thu, Aug 31, 2023 @ 10:26 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:28 AM | Horsetooth - 10:31 AM
Drake - 10:34 AM | Prospect - 10:37 AM
Mulberry - 10:40 AM | College - 10:44 AM
N Lemay - 10:47 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/WJHnEdwQSA",Wed Jul 19 22:57:17 +0000 2017,1
795,https://t.co/QrhqKuQtFz,Thu Aug 31 19:35:46 +0000 2023,0
796,"Wed, Aug 30, 2023 @ 10:51 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 10:52 PM | W 57th St: 11:02 PM
W 29th St: 11:07 PM | W 1st St: 11:16 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/9XIlkbjvqD",Wed Jul 19 22:57:17 +0000 2017,1
797,https://t.co/MkChZt2FT1,Thu Aug 31 21:03:05 +0000 2023,0
798,"Wed, Aug 30, 2023 @ 5:50 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 5:52 PM | Horsetooth - 5:55 PM
Drake - 5:58 PM | Prospect - 6:01 PM
Mulberry - 6:04 PM | College - 6:08 PM
N Lemay - 6:11 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/0a6wVGftto",Wed Jul 19 22:57:17 +0000 2017,1
799,https://t.co/i7gpKjqyQ4,Thu Aug 31 16:26:49 +0000 2023,0
800,"Wed, Aug 30, 2023 @ 1:44 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:45 PM | W 57th St: 1:55 PM
W 29th St: 2:00 PM | W 1st St: 2:09 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/dtvjwZvEwf",Wed Jul 19 22:57:17 +0000 2017,1
801,https://t.co/bcMqhroIBt,Thu Aug 31 16:26:50 +0000 2023,0
802,"Wed, Aug 30, 2023 @ 9:57 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 9:59 AM | Horsetooth - 10:02 AM
Drake - 10:05 AM | Prospect - 10:08 AM
Mulberry - 10:11 AM | College - 10:15 AM
N Lemay - 10:18 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/hnoa4EQGzp",Wed Jul 19 22:57:17 +0000 2017,1
803,https://t.co/jmankw41GJ,Thu Aug 31 04:51:05 +0000 2023,0
804,"Tue, Aug 29, 2023 @ 10:26 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 10:27 PM | W 57th St: 10:37 PM
W 29th St: 10:42 PM | W 1st St: 10:51 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/euGuw7XlLQ",Wed Jul 19 22:57:17 +0000 2017,1
805,https://t.co/42g4XFqTgG,Thu Aug 31 04:51:06 +0000 2023,0
806,"Tue, Aug 29, 2023 @ 7:50 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 7:52 PM | Horsetooth - 7:55 PM
Drake - 7:58 PM | Prospect - 8:01 PM
Mulberry - 8:04 PM | College - 8:08 PM
N Lemay - 8:11 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/QGgQDJcIVI",Wed Jul 19 22:57:17 +0000 2017,1
807,https://t.co/hw57TRNaz6,Wed Aug 30 23:50:38 +0000 2023,0
808,"Tue, Aug 29, 2023 @ 5:21 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 5:23 PM | Horsetooth - 5:26 PM
Drake - 5:29 PM | Prospect - 5:32 PM
Mulberry - 5:35 PM | College - 5:39 PM
N Lemay - 5:42 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/Fl7gL8z0PM",Wed Jul 19 22:57:17 +0000 2017,1
809,https://t.co/FF90guP9q0,Wed Aug 30 23:50:40 +0000 2023,0
810,"Tue, Aug 29, 2023 @ 5:21 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 5:23 PM | Horsetooth - 5:26 PM
Drake - 5:29 PM | Prospect - 5:32 PM
Mulberry - 5:35 PM | College - 5:39 PM
N Lemay - 5:42 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/Fl7gL8z0PM",Wed Jul 19 22:57:17 +0000 2017,1
811,"Tue, Aug 29, 2023 @ 2:56 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 2:57 PM | W 57th St: 3:07 PM
W 29th St: 3:12 PM | W 1st St: 3:21 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/Y2Xbxl4L3r",Tue Aug 29 23:21:55 +0000 2023,1
812,https://t.co/DGr8SJJLAX,Wed Jul 19 22:57:17 +0000 2017,0
813,The building hosting the north camera is awaiting new hardware to resolve the internet issue.  Timeframe for resolution is still TBD.,Tue Aug 29 20:57:01 +0000 2023,0
